ID	VRSTA	C1	X1	Y1	C2	X2	Y2	C3	X3	Y3
262	1	2.22000002861023	0.18469999730587	0	6.32000017166138	0.0982000008225441	0	4.01000022888184	0.198500007390976	0
262	3	4.11999988555908	0.215599998831749	0	7.94000005722046	0.152600005269051	0	6.13000011444092	0.241699993610382	0
263	1	5.73000001907349	0.370000004768372	0	8.92000007629395	0.324000000953674	0	7.01999998092651	0.39300000667572	0
263	3	3.50999999046326	0.361000001430511	0	7.01999998092651	0.321999996900558	0	4.90999984741211	0.402999997138977	0
264	1	4.82000017166138	1.41999995708466	0	7.82000017166138	1.42900002002716	0	6.11999988555908	1.5	0
264	2	3.3199999332428	1.40900003910065	0	6.13000011444092	1.42400002479553	0	4.51999998092651	1.4889999628067	0
264	3	3.11999988555908	1.61600005626678	0	5.82999992370605	1.58000004291534	0	4.42999982833862	1.6599999666214	0
265	1	7.63000011444092	0.0642755031585693	-0.026180999353528	10.4799995422363	0.0604494996368885	0.0183266997337341	8.92000007629395	0.0855093002319336	0.345589011907578
265	2	1.91999995708466	0.0556670986115932	-0.0104724001139402	4.67000007629395	0.0446676015853882	-0.00523620005697012	2.86999988555908	0.0706838965415955	0.319407999515533
265	3	2.00999999046326	0.0922046974301338	0.0392714999616146	3.71000003814697	0.0842659026384354	-0.00523620005697012	3.0699999332428	0.150359004735947	0.146614000201225
266	1	4.23999977111816	0.0906743034720421	0.0340352989733219	6.3600001335144	0.0560497008264065	0.282754987478256	4.34999990463257	0.101483002305031	0.0628343969583511
266	2	2.98000001907349	0.0882830992341042	0.0549800992012024	6.15999984741211	0.0543280988931656	0.0392714999616146	3.08999991416931	0.089717797935009	0.0916334986686707
266	3	5.96000003814697	0.0843615978956223	0.0235629007220268	8.90999984741211	0.0581540018320084	0.0287990998476744	6.03999996185303	0.0848397985100746	0.0706887021660805
267	1	8.05000019073486	27.199800491333	0.602163016796112	11.5500001907349	23.7019004821777	0.654524981975555	9.32999992370605	28.1786994934082	0.939898014068604
267	2	7.8899998664856	27.343900680542	0.570746004581451	10.75	25.4806003570557	0.555037021636963	8.94999980926514	27.6270999908447	0.850881993770599
267	3	7.73999977111816	27.0107002258301	0.683323979377747	10.6999998092651	25.1573009490967	0.672851979732513	8.80000019073486	27.4827003479004	0.963460981845856
268	1	14.1199998855591	31.1774997711182	0.5105299949646	17.1900005340576	21.918399810791	0.628343999385834	15.1800003051758	33.5083999633789	0.706887006759644
268	2	12.0600004196167	33.5376014709473	0.678088009357452	15.7399997711182	20.9789009094238	0.845646023750305	13.1000003814697	34.0434989929199	0.947751998901367
268	3	9.5600004196167	34.2122001647949	0.458166986703873	12.4200000762939	26.8619995117187	0.670234024524689	10.6400003433228	34.7131004333496	0.717359006404877
269	1	6.8600001335144	0.896000027656555	0.0706887021660805	8.77000045776367	0.653999984264374	0.377005994319916	7.28999996185303	0.926999986171722	0.222538992762566
269	3	2.65000009536743	0.933000028133392	0.0654525011777878	4.55000019073486	0.660000026226044	0.408423990011215	2.99000000953674	0.930999994277954	0.196357995271683
270	1	10.6999998092651	31.1271991729736	0.748776972293854	12.8199996948242	27.4927997589111	0.950370013713837	11.539999961853	31.3554000854492	0.979169011116028
270	3	8.6899995803833	30.0953998565674	0.534092009067535	11.5	27.3533992767334	0.575981974601746	9.69999980926514	30.6359996795654	0.808992981910706
271	1	14.3699998855591	37.9622001647949	0.806375026702881	17.3299999237061	31.1331996917725	1.03676998615265	15.5200004577637	38.8400001525879	1.08650994300842
271	2	10.4200000762939	38.7893981933594	0.685941994190216	13.0699996948242	32.5059013366699	0.869208991527557	11.3699998855591	39.4142990112305	0.918953001499176
271	3	9.67000007629395	38.6753997802734	0.69641500711441	12.210000038147	33.5970001220703	0.903244018554687	10.7299995422363	39.4241981506348	0.945133984088898
272	1	10.0100002288818	14.2861995697021	0.617871999740601	12.0299997329712	12.1382999420166	0.832556009292602	10.8900003433228	15.6402997970581	0.835174024105072
272	3	6.03999996185303	15.0002002716064	0.390096992254257	7.73999977111816	13.0209999084473	0.607398986816406	6.78999996185303	15.4167995452881	0.612635016441345
273	1	3.8199999332428	1.27400004863739	0	6.44000005722046	1.0110000371933	0	4.01999998092651	1.37300002574921	0
273	2	3.80999994277954	1.55200004577637	0	5.82000017166138	1.12600004673004	0	3.80999994277954	1.55200004577637	0
273	3	2.71000003814697	1.557000041008	0	5.13000011444092	1.08899998664856	0	2.71000003814697	1.557000041008	0
274	1	5.15000009536743	0.781000018119812	0	5.84999990463257	0.328000009059906	0	5.23999977111816	0.783999979496002	0
274	2	2.71000003814697	1.74699997901917	0	4.73999977111816	1.09599995613098	0	2.71000003814697	1.74699997901917	0
274	3	2.9300000667572	1.36300003528595	0	4.94999980926514	0.820999979972839	0	2.9300000667572	1.36300003528595	0
275	1	2.00999999046326	1.51999998092651	0	4.23000001907349	1.06299996376038	0	2.00999999046326	1.51999998092651	0
275	3	2.52999997138977	1.45099997520447	0	4.63000011444092	1.03999996185303	0	2.52999997138977	1.45099997520447	0
276	1	2.52999997138977	1.80200004577637	0	6.05000019073486	1.30099999904633	0	3.02999997138977	1.90499997138977	0
276	2	3.23000001907349	1.02100002765656	0	7.55000019073486	0.53600001335144	0	3.83999991416931	1.317999958992	0
276	3	3.02999997138977	1.06299996376038	0	7.25	0.609000027179718	0	3.3199999332428	1.26600003242493	0
277	1	3.9300000667572	1.03999996185303	0	7.8600001335144	0.592999994754791	0	4.34000015258789	1.05799996852875	0
277	3	3.52999997138977	0.996999979019165	0	7.3600001335144	0.589999973773956	0	3.83999991416931	1.0349999666214	0
278	1	3.4300000667572	0.875999987125397	0	7.07000017166138	0.73199999332428	0	3.9300000667572	0.926999986171722	0
278	2	3.3199999332428	0.887000024318695	0	6.8600001335144	0.796000003814697	0	3.73000001907349	0.91100001335144	0
278	3	3.52999997138977	0.866999983787537	0	7.07000017166138	0.702000021934509	0	3.9300000667572	0.921000003814697	0
279	1	1.61000001430511	0.753000020980835	0	5.23000001907349	0.602999985218048	0	1.91999995708466	0.762000024318695	0
279	3	2.61999988555908	0.810000002384186	0	5.84999990463257	0.712000012397766	0	2.92000007629395	0.820999979972839	0
280	1	4.42999982833862	0.742999970912933	0	8.06999969482422	0.677999973297119	0	6.05000019073486	0.834999978542328	0
280	3	3.73000001907349	0.748000025749207	0	7.55000019073486	0.621999979019165	0	5.65000009536743	0.873000025749207	0
281	1	10.6899995803833	15.078800201416	0	14.1000003814697	13.1045999526978	0	11.789999961853	15.7087001800537	0
